sample_index,true_class,grayhole,high_StNum,injection,inverse_replay,masquerade_fake_fault,masquerade_fake_normal,normal,poisoned_high_rate,random_replay
25183,high_StNum,1,1,1,1,1,1,1,1,1
25184,random_replay,1,1,1,1,1,1,1,1,1
25185,normal,1,1,1,1,1,1,1,1,1
25186,grayhole,1,1,1,1,1,1,1,1,1
25187,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25188,normal,1,1,1,1,1,1,1,1,1
25189,inverse_replay,1,1,1,1,1,1,1,1,1
25190,injection,1,1,1,1,1,1,1,1,1
25191,injection,1,1,1,1,1,1,1,1,1
25192,injection,1,1,1,1,1,1,1,1,1
25193,random_replay,1,1,1,1,1,1,1,1,1
25194,normal,1,1,1,1,1,1,1,1,1
25195,grayhole,1,1,1,1,1,1,1,1,1
25196,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25197,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25198,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25199,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25200,injection,1,1,1,1,1,1,1,1,1
25201,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25202,normal,1,1,1,1,1,1,1,1,1
25203,inverse_replay,1,1,1,1,1,1,1,1,1
25204,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25205,injection,1,1,1,1,1,1,1,1,1
25206,injection,1,1,1,1,1,1,1,1,1
25207,injection,1,1,1,1,1,1,1,1,1
25208,normal,1,1,1,1,1,1,1,1,1
25209,grayhole,1,1,1,1,1,1,1,1,1
25210,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25211,normal,1,1,1,1,1,1,1,1,1
25212,inverse_replay,1,1,1,1,1,1,1,1,1
25213,high_StNum,1,1,1,1,1,1,1,1,1
25214,random_replay,1,1,1,1,1,1,1,1,1
25215,injection,1,1,1,1,1,1,1,1,1
25216,random_replay,1,1,1,1,1,1,1,1,1
25217,normal,1,1,1,1,1,1,1,1,1
25218,grayhole,1,1,1,1,1,1,1,1,1
25219,high_StNum,1,1,1,1,1,1,1,1,1
25220,high_StNum,1,1,1,1,1,1,1,1,1
25221,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25222,normal,1,1,1,1,1,1,1,1,1
25223,injection,1,1,1,1,1,1,1,1,1
25224,inverse_replay,1,1,1,1,1,1,1,1,1
25225,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25226,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25227,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25228,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25229,high_StNum,1,1,1,1,1,1,1,1,1
25230,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25231,high_StNum,1,1,1,1,1,1,1,1,1
25232,normal,1,1,1,1,1,1,1,1,1
25233,grayhole,1,1,1,1,1,1,1,1,1
25234,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25235,high_StNum,1,1,1,1,1,1,1,1,1
25236,normal,1,1,1,1,1,1,1,1,1
25237,inverse_replay,1,1,1,1,1,1,1,1,1
25238,high_StNum,1,1,1,1,1,1,1,1,1
25239,random_replay,1,1,1,1,1,1,1,1,1
25240,normal,1,1,1,1,1,1,1,1,1
25241,grayhole,1,1,1,1,1,1,1,1,1
25242,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25243,normal,1,1,1,1,1,1,1,1,1
25244,inverse_replay,1,1,1,1,1,1,1,1,1
25245,high_StNum,1,1,1,1,1,1,1,1,1
25246,injection,1,1,1,1,1,1,1,1,1
25247,high_StNum,1,1,1,1,1,1,1,1,1
25248,random_replay,1,1,1,1,1,1,1,1,1
25249,high_StNum,1,1,1,1,1,1,1,1,1
25250,random_replay,1,1,1,1,1,1,1,1,1
25251,normal,1,1,1,1,1,1,1,1,1
25252,grayhole,1,1,1,1,1,1,1,1,1
25253,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25254,normal,1,1,1,1,1,1,1,1,1
25255,inverse_replay,1,1,1,1,1,1,1,1,1
25256,injection,1,1,1,1,1,1,1,1,1
25257,high_StNum,1,1,1,1,1,1,1,1,1
25258,injection,1,1,1,1,1,1,1,1,1
25259,random_replay,1,1,1,1,1,1,1,1,1
25260,normal,1,1,1,1,1,1,1,1,1
25261,grayhole,1,1,1,1,1,1,1,1,1
25262,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25263,normal,1,1,1,1,1,1,1,1,1
25264,inverse_replay,1,1,1,1,1,1,1,1,1
25265,normal,1,1,1,1,1,1,1,1,1
25266,grayhole,1,1,1,1,1,1,1,1,1
25267,normal,1,1,1,1,1,1,1,1,1
25268,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25269,inverse_replay,1,1,1,1,1,1,1,1,1
25270,injection,1,1,1,1,1,1,1,1,1
25271,random_replay,1,1,1,1,1,1,1,1,1
25272,injection,1,1,1,1,1,1,1,1,1
25273,high_StNum,1,1,1,1,1,1,1,1,1
25274,random_replay,1,1,1,1,1,1,1,1,1
25275,random_replay,1,1,1,1,1,1,1,1,1
25276,normal,1,1,1,1,1,1,1,1,1
25277,grayhole,1,1,1,1,1,1,1,1,1
25278,normal,1,1,1,1,1,1,1,1,1
25279,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25280,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25281,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25282,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25283,inverse_replay,1,1,1,1,1,1,1,1,1
25284,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25285,random_replay,1,1,1,1,1,1,1,1,1
25286,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25287,injection,1,1,1,1,1,1,1,1,1
25288,injection,1,1,1,1,1,1,1,1,1
25289,high_StNum,1,1,1,1,1,1,1,1,1
25290,normal,1,1,1,1,1,1,1,1,1
25291,grayhole,1,1,1,1,1,1,1,1,1
25292,normal,1,1,1,1,1,1,1,1,1
25293,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25294,inverse_replay,1,1,1,1,1,1,1,1,1
25295,high_StNum,1,1,1,1,1,1,1,1,1
25296,injection,1,1,1,1,1,1,1,1,1
25297,high_StNum,1,1,1,1,1,1,1,1,1
25298,random_replay,1,1,1,1,1,1,1,1,1
25299,normal,1,1,1,1,1,1,1,1,1
25300,grayhole,1,1,1,1,1,1,1,1,1
25301,normal,1,1,1,1,1,1,1,1,1
25302,inverse_replay,1,1,1,1,1,1,1,1,1
25303,high_StNum,1,1,1,1,1,1,1,1,1
25304,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25305,high_StNum,1,1,1,1,1,1,1,1,1
25306,random_replay,1,1,1,1,1,1,1,1,1
25307,random_replay,1,1,1,1,1,1,1,1,1
25308,normal,1,1,1,1,1,1,1,1,1
25309,grayhole,1,1,1,1,1,1,1,1,1
25310,injection,1,1,1,1,1,1,1,1,1
25311,normal,1,1,1,1,1,1,1,1,1
25312,inverse_replay,1,1,1,1,1,1,1,1,1
25313,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25314,random_replay,1,1,1,1,1,1,1,1,1
25315,normal,1,1,1,1,1,1,1,1,1
25316,grayhole,1,1,1,1,1,1,1,1,1
25317,normal,1,1,1,1,1,1,1,1,1
25318,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25319,inverse_replay,1,1,1,1,1,1,1,1,1
25320,high_StNum,1,1,1,1,1,1,1,1,1
25321,high_StNum,1,1,1,1,1,1,1,1,1
25322,injection,1,1,1,1,1,1,1,1,1
25323,normal,1,1,1,1,1,1,1,1,1
25324,grayhole,1,1,1,1,1,1,1,1,1
25325,normal,1,1,1,1,1,1,1,1,1
25326,injection,1,1,1,1,1,1,1,1,1
25327,inverse_replay,1,1,1,1,1,1,1,1,1
25328,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25329,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25330,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25331,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25332,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25333,high_StNum,1,1,1,1,1,1,1,1,1
25334,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25335,high_StNum,1,1,1,1,1,1,1,1,1
25336,injection,1,0,1,1,1,1,1,1,1
25337,injection,1,1,1,1,1,1,1,1,1
25338,high_StNum,1,1,1,1,1,1,1,1,1
25339,normal,1,1,1,1,1,1,1,1,1
25340,grayhole,1,1,1,1,1,1,1,1,1
25341,random_replay,1,1,1,1,1,1,1,1,1
25342,injection,1,1,1,1,1,1,1,1,1
25343,normal,1,1,1,1,1,1,1,1,1
25344,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25345,inverse_replay,1,1,1,1,1,1,1,1,1
25346,injection,1,1,1,1,1,1,1,1,1
25347,high_StNum,1,1,1,1,1,1,1,1,1
25348,injection,1,1,1,1,1,1,1,1,1
25349,random_replay,1,1,1,1,1,1,1,1,1
25350,injection,1,1,1,1,1,1,1,1,1
25351,normal,1,1,1,1,1,1,1,1,1
25352,grayhole,1,1,1,1,1,1,1,1,1
25353,high_StNum,1,1,1,1,1,1,1,1,1
25354,normal,1,1,1,1,1,1,1,1,1
25355,inverse_replay,1,1,1,1,1,1,1,1,1
25356,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25357,injection,1,0,1,1,1,1,1,1,1
25358,high_StNum,1,1,1,1,1,1,1,1,1
25359,random_replay,1,1,1,1,1,1,1,1,1
25360,normal,1,1,1,1,1,1,1,1,1
25361,grayhole,1,1,1,1,1,1,1,1,1
25362,normal,1,1,1,1,1,1,1,1,1
25363,inverse_replay,1,1,1,1,1,1,1,1,1
25364,random_replay,1,1,1,1,1,1,1,1,1
25365,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25366,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25367,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25368,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25369,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25370,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25371,injection,1,1,1,1,1,1,1,1,1
25372,random_replay,1,1,1,1,1,1,1,1,1
25373,random_replay,1,1,1,1,1,1,1,1,1
25374,injection,1,1,1,1,1,1,1,1,1
25375,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25376,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25377,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25378,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25379,random_replay,1,1,1,1,1,1,1,1,1
25380,injection,1,1,1,1,1,1,1,1,1
25381,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25382,normal,1,1,1,1,1,1,1,1,1
25383,grayhole,1,1,1,1,1,1,1,1,1
25384,random_replay,1,1,1,1,1,1,1,1,1
25385,normal,1,1,1,1,1,1,1,1,1
25386,inverse_replay,1,1,1,1,1,1,1,1,1
25387,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25388,random_replay,1,1,1,1,1,1,1,1,1
25389,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25390,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25391,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25392,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25393,high_StNum,1,1,1,1,1,1,1,1,1
25394,random_replay,1,1,1,1,1,1,1,1,1
25395,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25396,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25397,normal,1,1,1,1,1,1,1,1,1
25398,grayhole,1,1,1,1,1,1,1,1,1
25399,normal,1,1,1,1,1,1,1,1,1
25400,inverse_replay,1,1,1,1,1,1,1,1,1
25401,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25402,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25403,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25404,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25405,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25406,random_replay,1,1,1,1,1,1,1,1,1
25407,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25408,grayhole,1,1,1,1,1,1,1,1,1
25409,normal,1,1,1,1,1,1,1,1,1
25410,high_StNum,1,1,1,1,1,1,1,1,1
25411,normal,1,1,1,1,1,1,1,1,1
25412,inverse_replay,1,1,1,1,1,1,1,1,1
25413,high_StNum,1,1,1,1,1,1,1,1,1
25414,random_replay,1,1,1,1,1,1,1,1,1
25415,injection,1,1,1,1,1,1,1,1,1
25416,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25417,high_StNum,1,1,1,1,1,1,1,1,1
25418,normal,1,1,1,1,1,1,1,1,1
25419,grayhole,1,1,1,1,1,1,1,1,1
25420,normal,1,1,1,1,1,1,1,1,1
25421,inverse_replay,1,1,1,1,1,1,1,1,1
25422,injection,1,1,1,1,1,1,1,1,1
25423,high_StNum,1,1,1,1,1,1,1,1,1
25424,injection,1,1,1,1,1,1,1,1,1
25425,high_StNum,1,1,1,1,1,1,1,1,1
25426,random_replay,1,1,1,1,1,1,1,1,1
25427,high_StNum,1,1,1,1,1,1,1,1,1
25428,high_StNum,1,1,1,1,1,1,1,1,1
25429,random_replay,1,1,1,1,1,1,1,1,1
25430,high_StNum,1,1,1,1,1,1,1,1,1
25431,random_replay,1,1,1,1,1,1,1,1,1
25432,injection,1,1,1,1,1,1,1,1,1
25433,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25434,normal,1,1,1,1,1,1,1,1,1
25435,grayhole,1,1,1,1,1,1,1,1,1
25436,normal,1,1,1,1,1,1,1,1,1
25437,inverse_replay,1,1,1,1,1,1,1,1,1
25438,injection,1,0,1,1,1,1,1,1,1
25439,high_StNum,1,1,1,1,1,1,1,1,1
25440,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25441,normal,1,1,1,1,1,1,1,1,1
25442,grayhole,1,1,1,1,1,1,1,1,1
25443,injection,1,1,1,1,1,1,1,1,1
25444,high_StNum,1,1,1,1,1,1,1,1,1
25445,normal,1,1,1,1,1,1,1,1,1
25446,inverse_replay,1,1,1,1,1,1,1,1,1
25447,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25448,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25449,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25450,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25451,random_replay,1,1,1,1,1,1,1,1,1
25452,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25453,random_replay,1,1,1,1,1,1,1,1,1
25454,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25455,grayhole,1,1,1,1,1,1,1,1,1
25456,normal,1,1,1,1,1,1,1,1,1
25457,normal,1,1,1,1,1,1,1,1,1
25458,high_StNum,1,1,1,1,1,1,1,1,1
25459,random_replay,1,1,1,1,1,1,1,1,1
25460,inverse_replay,1,1,1,1,1,1,1,1,1
25461,high_StNum,1,1,1,1,1,1,1,1,1
25462,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25463,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25464,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25465,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25466,injection,1,1,1,1,1,1,1,1,1
25467,high_StNum,1,1,1,1,1,1,1,1,1
25468,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25469,injection,1,1,1,1,1,1,1,1,1
25470,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25471,injection,1,1,1,1,1,1,1,1,1
25472,normal,1,1,1,1,1,1,1,1,1
25473,grayhole,1,1,1,1,1,1,1,1,1
25474,normal,1,1,1,1,1,1,1,1,1
25475,inverse_replay,1,1,1,1,1,1,1,1,1
25476,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25477,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25478,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25479,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25480,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25481,normal,1,1,1,1,1,1,1,1,1
25482,grayhole,1,1,1,1,1,1,1,1,1
25483,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25484,normal,1,1,1,1,1,1,1,1,1
25485,injection,1,1,1,1,1,1,1,1,1
25486,inverse_replay,1,1,1,1,1,1,1,1,1
25487,injection,1,1,1,1,1,1,1,1,1
25488,injection,1,1,1,1,1,1,1,1,1
25489,high_StNum,1,1,1,1,1,1,1,1,1
25490,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25491,normal,1,1,1,1,1,1,1,1,1
25492,grayhole,1,1,1,1,1,1,1,1,1
25493,normal,1,1,1,1,1,1,1,1,1
25494,normal,1,1,1,1,1,1,1,1,1
25495,normal,1,1,1,1,1,1,1,1,1
25496,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25497,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25498,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
25499,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25500,masquerade_fake_normal,1,1,1,1,1,1,1,0,1
25501,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25502,inverse_replay,1,0,1,1,1,1,1,1,1
25503,normal,1,1,1,1,1,1,1,1,1
25504,normal,1,1,1,1,1,1,1,1,1
25505,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25506,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25507,inverse_replay,1,0,1,1,1,1,1,1,1
25508,inverse_replay,1,0,1,1,1,1,1,1,1
25509,normal,1,1,1,1,1,1,1,1,1
25510,inverse_replay,1,0,1,1,1,1,1,1,1
25511,normal,1,1,1,1,1,1,1,1,1
25512,normal,1,1,1,1,1,1,1,1,1
25513,inverse_replay,1,1,1,1,1,1,1,1,1
25514,inverse_replay,1,1,1,1,1,1,1,1,1
25515,normal,1,1,1,1,1,1,1,1,1
25516,inverse_replay,1,1,1,1,1,1,1,1,1
25517,inverse_replay,1,1,1,1,1,1,1,1,1
25518,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25519,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25520,inverse_replay,1,1,1,1,1,1,1,1,1
25521,normal,1,1,1,1,1,1,1,1,1
25522,inverse_replay,1,1,1,1,1,1,1,1,1
25523,random_replay,1,1,1,1,1,1,1,1,1
25524,random_replay,1,1,1,1,1,1,1,1,1
25525,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25526,grayhole,1,1,1,1,1,1,1,1,1
25527,normal,1,1,1,1,1,1,1,1,1
25528,injection,1,1,1,1,1,1,1,1,1
25529,random_replay,1,1,1,1,1,1,1,1,1
25530,random_replay,1,1,1,1,1,1,1,1,1
25531,injection,1,1,1,1,1,1,1,1,1
25532,high_StNum,1,1,1,1,1,1,1,1,1
25533,high_StNum,1,1,1,1,1,1,1,1,1
25534,high_StNum,1,1,1,1,1,1,1,1,1
25535,normal,1,1,1,1,1,1,1,1,1
25536,inverse_replay,1,1,1,1,1,1,1,1,1
25537,high_StNum,1,1,1,1,1,1,1,1,1
25538,injection,1,1,1,1,1,1,1,1,1
25539,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25540,normal,1,1,1,1,1,1,1,1,1
25541,grayhole,1,1,1,1,1,1,1,1,1
25542,normal,1,1,1,1,1,1,1,1,1
25543,high_StNum,1,1,1,1,1,1,1,1,1
25544,inverse_replay,1,1,1,1,1,1,1,1,1
25545,high_StNum,1,1,1,1,1,1,1,1,1
25546,random_replay,1,1,1,1,1,1,1,1,1
25547,injection,1,1,1,1,1,1,1,1,1
25548,injection,1,1,1,1,1,1,1,1,1
25549,high_StNum,1,1,1,1,1,1,1,1,1
25550,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25551,normal,1,1,1,1,1,1,1,1,1
25552,grayhole,1,1,1,1,1,1,1,1,1
25553,injection,1,1,1,1,1,1,1,1,1
25554,random_replay,1,1,1,1,1,1,1,1,1
25555,injection,1,1,1,1,1,1,1,1,1
25556,random_replay,1,1,1,1,1,1,1,1,1
25557,normal,1,1,1,1,1,1,1,1,1
25558,inverse_replay,1,1,1,1,1,1,1,1,1
25559,injection,1,1,1,1,1,1,1,1,1
25560,injection,1,1,1,1,1,1,1,1,1
25561,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25562,random_replay,1,1,1,1,1,1,1,1,1
25563,injection,1,1,1,1,1,1,1,1,1
25564,normal,1,1,1,1,1,1,1,1,1
25565,grayhole,1,1,1,1,1,1,1,1,1
25566,injection,1,1,1,1,1,1,1,1,1
25567,injection,1,1,1,1,1,1,1,1,1
25568,injection,1,1,1,1,1,1,1,1,1
25569,normal,1,1,1,1,1,1,1,1,1
25570,inverse_replay,1,1,1,1,1,1,1,1,1
25571,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25572,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25573,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25574,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25575,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25576,random_replay,1,1,1,1,1,1,1,1,1
25577,high_StNum,1,1,1,1,1,1,1,1,1
25578,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25579,high_StNum,1,1,1,1,1,1,1,1,1
25580,high_StNum,1,1,1,1,1,1,1,1,1
25581,normal,1,1,1,1,1,1,1,1,1
25582,grayhole,1,1,1,1,1,1,1,1,1
25583,random_replay,1,1,1,1,1,1,1,1,1
25584,random_replay,1,1,1,1,1,1,1,1,1
25585,random_replay,1,1,1,1,1,1,1,1,1
25586,random_replay,1,1,1,1,1,1,1,1,1
25587,normal,1,1,1,1,1,1,1,1,1
25588,inverse_replay,1,1,1,1,1,1,1,1,1
25589,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25590,high_StNum,1,1,1,1,1,1,1,1,1
25591,high_StNum,1,1,1,1,1,1,1,1,1
25592,normal,1,1,1,1,1,1,1,1,1
25593,grayhole,1,1,1,1,1,1,1,1,1
25594,high_StNum,1,1,1,1,1,1,1,1,1
25595,normal,1,1,1,1,1,1,1,1,1
25596,inverse_replay,1,1,1,1,1,1,1,1,1
25597,injection,1,1,1,1,1,1,1,1,1
25598,injection,1,1,1,1,1,1,1,1,1
25599,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25600,random_replay,1,1,1,1,1,1,1,1,1
25601,high_StNum,1,1,1,1,1,1,1,1,1
25602,normal,1,1,1,1,1,1,1,1,1
25603,grayhole,1,1,1,1,1,1,1,1,1
25604,injection,1,1,1,1,1,1,1,1,1
25605,normal,1,1,1,1,1,1,1,1,1
25606,random_replay,1,1,1,1,1,1,1,1,1
25607,inverse_replay,1,1,1,1,1,1,1,1,1
25608,high_StNum,1,1,1,1,1,1,1,1,1
25609,random_replay,1,1,1,1,1,1,1,1,1
25610,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25611,random_replay,1,1,1,1,1,1,1,1,1
25612,normal,1,1,1,1,1,1,1,1,1
25613,grayhole,1,1,1,1,1,1,1,1,1
25614,random_replay,1,1,1,1,1,1,1,1,1
25615,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25616,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25617,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25618,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25619,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25620,random_replay,1,1,1,1,1,1,1,1,1
25621,injection,1,1,1,1,1,1,1,1,1
25622,normal,1,1,1,1,1,1,1,1,1
25623,inverse_replay,1,1,1,1,1,1,1,1,1
25624,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25625,high_StNum,1,1,1,1,1,1,1,1,1
25626,grayhole,1,1,1,1,1,1,1,1,1
25627,normal,1,1,1,1,1,1,1,1,1
25628,random_replay,1,1,1,1,1,1,1,1,1
25629,normal,1,1,1,1,1,1,1,1,1
25630,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25631,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25632,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25633,inverse_replay,1,1,1,1,1,1,1,1,1
25634,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25635,random_replay,1,1,1,1,1,1,1,1,1
25636,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25637,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25638,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25639,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25640,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25641,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25642,random_replay,1,1,1,1,1,1,1,1,1
25643,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25644,normal,1,1,1,1,1,1,1,1,1
25645,grayhole,1,1,1,1,1,1,1,1,1
25646,injection,1,1,1,1,1,1,1,1,1
25647,injection,1,1,1,1,1,1,1,1,1
25648,normal,1,1,1,1,1,1,1,1,1
25649,inverse_replay,1,1,1,1,1,1,1,1,1
25650,random_replay,1,1,1,1,1,1,1,1,1
25651,injection,1,1,1,1,1,1,1,1,1
25652,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25653,injection,1,1,1,1,1,1,1,1,1
25654,normal,1,1,1,1,1,1,1,1,1
25655,grayhole,1,1,1,1,1,1,1,1,1
25656,high_StNum,1,1,1,1,1,1,1,1,1
25657,high_StNum,1,1,1,1,1,1,1,1,1
25658,normal,1,1,1,1,1,1,1,1,1
25659,inverse_replay,1,1,1,1,1,1,1,1,1
25660,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25661,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25662,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25663,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25664,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25665,masquerade_fake_normal,1,1,1,1,1,1,1,1,1
25666,normal,1,1,1,1,1,1,1,1,1
25667,grayhole,1,1,1,1,1,1,1,1,1
25668,injection,1,0,1,1,1,1,1,1,1
25669,injection,1,1,1,1,1,1,1,1,1
25670,normal,1,1,1,1,1,1,1,1,1
25671,inverse_replay,1,1,1,1,1,1,1,1,1
25672,injection,1,1,1,1,1,1,1,1,1
25673,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25674,random_replay,1,1,1,1,1,1,1,1,1
25675,normal,1,1,1,1,1,1,1,1,1
25676,grayhole,1,1,1,1,1,1,1,1,1
25677,injection,1,1,1,1,1,1,1,1,1
25678,random_replay,1,1,1,1,1,1,1,1,1
25679,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25680,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25681,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25682,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25683,normal,1,1,1,1,1,1,1,1,1
25684,inverse_replay,1,1,1,1,1,1,1,1,1
25685,random_replay,1,1,1,1,1,1,1,1,1
25686,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25687,masquerade_fake_fault,1,1,1,1,1,1,1,1,1
25688,high_StNum,1,1,1,1,1,1,1,1,1
25689,injection,1,0,1,1,1,1,1,1,1
25690,normal,1,1,1,1,1,1,1,1,1
25691,grayhole,1,1,1,1,1,1,1,1,1
25692,high_StNum,1,1,1,1,1,1,1,1,1
